0.000000000000000000e+00,-4.911768400047632991e-04
1.000000000000000000e+00,1.367229464331241287e-04
2.000000000000000000e+00,-6.404681797830889638e-04
3.000000000000000000e+00,-1.506051292415026659e-03
4.000000000000000000e+00,2.315430594756146346e-04
5.000000000000000000e+00,2.315268247249422208e-04
6.000000000000000000e+00,-1.561607930262467981e-03
7.000000000000000000e+00,-7.588794538872600890e-04
8.000000000000000000e+00,4.642407387604512376e-04
9.000000000000000000e+00,-5.365116457943454494e-04
1.000000000000000000e+01,4.582515649655264701e-04
1.100000000000000000e+01,4.605378511323852866e-04
1.200000000000000000e+01,-2.392649036225296582e-04
1.300000000000000000e+01,1.891951213625487314e-03
1.400000000000000000e+01,1.705688644274361201e-03
1.500000000000000000e+01,5.560192116781124743e-04
1.600000000000000000e+01,1.001540193949529813e-03
1.700000000000000000e+01,-3.107441389949321597e-04
1.800000000000000000e+01,8.979015261775097605e-04
1.900000000000000000e+01,1.396559499952908408e-03
2.000000000000000000e+01,-1.449309882779766141e-03
2.100000000000000000e+01,2.232593719117053016e-04
2.200000000000000000e+01,-6.677540792573149347e-05
2.300000000000000000e+01,1.408865255125956849e-03
2.400000000000000000e+01,5.383140076933061935e-04
2.500000000000000000e+01,-1.096860372682089384e-04
2.600000000000000000e+01,1.138162431645630985e-03
2.700000000000000000e+01,-3.715097794745254628e-04
2.800000000000000000e+01,5.939428379691206062e-04
2.900000000000000000e+01,2.884419809744414470e-04
3.000000000000000000e+01,5.949988552029907918e-04
3.100000000000000000e+01,-1.831629197520139550e-03
3.200000000000000000e+01,1.334675920833401823e-05
3.300000000000000000e+01,1.045919687557832472e-03
3.400000000000000000e+01,-8.133752747723775644e-04
3.500000000000000000e+01,1.207233823512751094e-03
3.600000000000000000e+01,-2.065352073512398705e-04
3.700000000000000000e+01,1.937823943738611974e-03
3.800000000000000000e+01,1.313379581559034805e-03
3.900000000000000000e+01,-1.946666491531233683e-04
4.000000000000000000e+01,-7.302342383690202301e-04
4.100000000000000000e+01,-1.694578870395785906e-04
4.200000000000000000e+01,1.143590484609162091e-04
4.300000000000000000e+01,2.977470257626393165e-04
4.400000000000000000e+01,1.462039595013922512e-03
4.500000000000000000e+01,7.118194668534997974e-04
4.600000000000000000e+01,4.555036222182898644e-04
4.700000000000000000e+01,-1.045337547612148685e-03
4.800000000000000000e+01,-3.397876718730458373e-04
4.900000000000000000e+01,1.743385983795375750e-03
5.000000000000000000e+01,-3.204711180837564928e-04
5.100000000000000000e+01,3.807894268566115021e-04
5.200000000000000000e+01,6.693757506693499707e-04
5.300000000000000000e+01,-6.048573909910398777e-04
5.400000000000000000e+01,-1.019506056825663634e-03
5.500000000000000000e+01,-9.208983140377919371e-04
5.600000000000000000e+01,8.298620215152156115e-04
5.700000000000000000e+01,3.057653113772463584e-04
5.800000000000000000e+01,-3.275705442648374727e-04
5.900000000000000000e+01,-9.646698607582653668e-04
6.000000000000000000e+01,4.738324578225134470e-04
6.100000000000000000e+01,1.835892714621111248e-04
6.200000000000000000e+01,1.094001677272007185e-03
6.300000000000000000e+01,1.182871448391008187e-03
6.400000000000000000e+01,-8.034678767384118882e-04
6.500000000000000000e+01,-1.341120818649841175e-03
6.600000000000000000e+01,7.120736091727055490e-05
6.700000000000000000e+01,-9.923456270356778835e-04
6.800000000000000000e+01,-3.576045476819009433e-04
6.900000000000000000e+01,6.379280327944021308e-04
7.000000000000000000e+01,-3.573668083124190804e-04
7.100000000000000000e+01,-1.520890709372332361e-03
7.200000000000000000e+01,3.542665449179404952e-05
7.300000000000000000e+01,-1.547201185907913631e-03
7.400000000000000000e+01,2.590540482980060576e-03
7.500000000000000000e+01,-8.127400285328579893e-04
7.600000000000000000e+01,-8.607667740028551674e-05
7.700000000000000000e+01,2.956740504567429524e-04
7.800000000000000000e+01,-9.073783781246921734e-05
7.900000000000000000e+01,1.965411721906959799e-03
8.000000000000000000e+01,2.172230105621128201e-04
8.100000000000000000e+01,-3.531315210926716888e-04
8.200000000000000000e+01,-1.461418649654584170e-03
8.300000000000000000e+01,5.124926006979962532e-04
8.400000000000000000e+01,7.994806079627884933e-04
8.500000000000000000e+01,4.961635130062656005e-04
8.600000000000000000e+01,-9.051973187814630869e-04
8.700000000000000000e+01,-3.250862295986392926e-04
8.800000000000000000e+01,5.238544971370874938e-04
8.900000000000000000e+01,-5.075455860189137134e-04
9.000000000000000000e+01,-9.599533984508523796e-05
9.100000000000000000e+01,-9.578466461084092238e-04
9.200000000000000000e+01,6.942266856616976026e-04
9.300000000000000000e+01,3.240094061733525955e-04
9.400000000000000000e+01,3.877369759407715182e-04
9.500000000000000000e+01,1.447199849582327591e-03
9.600000000000000000e+01,-2.928191618220798141e-04
9.700000000000000000e+01,-2.581450576323759114e-04
9.800000000000000000e+01,-5.056452408128804004e-06
9.900000000000000000e+01,2.319719826352017284e-04
1.000000000000000000e+02,1.399592349646212441e-03
1.010000000000000000e+02,4.159560164455400116e-04
1.020000000000000000e+02,3.388939739906549433e-04
1.030000000000000000e+02,7.933335732735086491e-04
1.040000000000000000e+02,1.594877168564155768e-04
1.050000000000000000e+02,-3.995465437178595536e-04
1.060000000000000000e+02,-1.865158914844075718e-03
1.070000000000000000e+02,-1.726316391869481834e-04
1.080000000000000000e+02,-2.546792481959715931e-04
1.090000000000000000e+02,7.361600114595466353e-05
1.100000000000000000e+02,1.897380971549183712e-03
1.110000000000000000e+02,2.621830177472659509e-05
1.120000000000000000e+02,-5.955877039603468717e-05
1.130000000000000000e+02,-2.435782168964733315e-03
1.140000000000000000e+02,1.902165465764827734e-04
1.150000000000000000e+02,-2.981857267834060461e-04
1.160000000000000000e+02,3.432480683595283828e-05
1.170000000000000000e+02,1.155649747487562861e-03
1.180000000000000000e+02,-1.130082755475952114e-03
1.190000000000000000e+02,-7.435505685740669999e-04
1.200000000000000000e+02,-7.822136126703696513e-04
1.210000000000000000e+02,8.992497066536243649e-04
1.220000000000000000e+02,-1.387156119158680602e-03
1.230000000000000000e+02,1.386223386238122010e-03
1.240000000000000000e+02,-5.803148775200639518e-04
1.250000000000000000e+02,-2.166036675084776798e-03
1.260000000000000000e+02,9.794939385925247825e-04
1.270000000000000000e+02,5.599847067813896236e-04
1.280000000000000000e+02,-9.854046297891925577e-05
1.290000000000000000e+02,4.978629646627636893e-04
1.300000000000000000e+02,1.533376811118936046e-03
1.310000000000000000e+02,-6.779864254399278853e-05
1.320000000000000000e+02,1.050461272484646538e-03
1.330000000000000000e+02,-4.683128759657129679e-04
1.340000000000000000e+02,9.091745972145599299e-04
1.350000000000000000e+02,-1.532655912169996392e-03
1.360000000000000000e+02,7.745216735234441768e-04
1.370000000000000000e+02,3.184712109732643786e-04
1.380000000000000000e+02,-8.044482197552089639e-04
1.390000000000000000e+02,1.217142780723184719e-03
1.400000000000000000e+02,-2.249242370672290914e-04
1.410000000000000000e+02,-1.292570875203241524e-03
1.420000000000000000e+02,1.589563193893056775e-03
1.430000000000000000e+02,-1.825755812311892696e-04
1.440000000000000000e+02,-2.569856503518274521e-04
1.450000000000000000e+02,-7.731071991305721487e-04
1.460000000000000000e+02,1.223161324732783585e-03
1.470000000000000000e+02,1.305736312618135421e-03
1.480000000000000000e+02,-5.161230202777193415e-04
1.490000000000000000e+02,-2.936739218003011210e-04
1.500000000000000000e+02,-2.477003844782562020e-04
1.510000000000000000e+02,-3.425860441753601771e-04
1.520000000000000000e+02,6.724438831572588033e-04
1.530000000000000000e+02,-2.296645593031557120e-04
1.540000000000000000e+02,-2.898053346266768124e-04
1.550000000000000000e+02,7.063879094888171010e-04
